year,quarter,department,courseNumber,courseCode,instructors,a,b,c,d,f,p,np,w,gpaAvg
2020-21,Winter,EDUC,325,12840,"GREEBAN, E.",36,2,2,0,0,0,0,0,3.86
2020-21,Winter,EDUC,325,12845,"GREEBAN, E.",36,0,2,0,0,0,0,0,3.89
2020-21,Winter,EDUC,342A,12864,"GIAKOUMIS, S.",17,0,0,0,0,0,0,0,3.95
2020-21,Winter,EDUC,342A,12871,"RESENDEZ, J.",16,0,0,0,0,0,0,0,4.00
2020-21,Winter,EDUC,342A,12893,"STEWART, M.",15,0,0,0,0,0,0,0,3.98
2020-21,Winter,EDUC,342A,12904,"HRUBY, J.",11,0,0,0,0,0,0,0,3.97
2020-21,Winter,EDUC,348A,12914,"GATLIN NASH, B.; STEISS, J.",40,0,0,0,0,0,0,0,3.99
2020-21,Winter,EDUC,348A,12915,"GATLIN NASH, B.; STEISS, J.",36,2,0,0,0,0,0,0,3.94
2020-21,Winter,EDUC,349,12920,"PALOMINO, L.",30,1,0,0,0,0,0,0,3.93
2020-21,Winter,EDUC,349,12921,"LEE-GIUSEFFI, R.",34,1,0,0,0,0,0,0,3.93
2020-21,Winter,EECS,211,17360,"SAKR, Y.",23,16,0,0,0,0,0,0,3.60
2020-21,Winter,EECS,224,17390,"CHANDRAMOWLISH, A.",5,8,2,1,0,0,0,1,3.04
2020-21,Winter,EECS,230,17400,"BAGHERZADEH, N.",6,4,0,0,0,0,0,0,3.60
2020-21,Winter,EECS,240,17410,"JAFARKHANI, H.",12,5,1,0,0,0,0,0,3.53
2020-21,Winter,EECS,240P,17873,"EBRAHIMI, P.; ZHAO, Y.",7,8,0,0,0,0,0,0,3.49
2020-21,Winter,EECS,241B,17415,"AYANOGLU, E.",7,5,0,0,0,0,0,0,3.56
2020-21,Winter,EECS,270B,17440,"HEYDARI, P.",8,8,0,1,0,0,0,0,3.37
2020-21,Winter,EECS,270E,17450,"AGHASI, H.",8,6,0,0,0,0,0,0,3.59
2020-21,Winter,EECS,280A,17460,"BURKE, P.",8,4,0,0,0,0,0,0,3.64
2020-21,Winter,EECS,285A,17480,"BOYRAZ, O.",7,6,0,0,1,0,0,0,3.26
2020-21,Winter,EECS,298,17780,"SHEN, Y.",10,5,0,0,0,0,0,0,3.69
2020-21,Winter,ECPS,202,15205,"AL FARUQUE, M.",7,4,0,0,0,0,0,0,3.58
2020-21,Winter,ECPS,204,15215,"BOZORGZADEH, E.",9,2,0,0,0,0,0,0,3.79
2020-21,Winter,ECPS,211,15221,"LEVORATO, M.",8,3,0,0,0,0,0,0,3.73
2020-21,Winter,ENGR,200BP,13481,"SAHOTA, N.",39,0,0,0,0,0,0,0,3.95
2020-21,Winter,ENGR,210P,13483,"AHMADKHANLOU, F.; MCDONELL, V.",26,1,0,0,0,0,0,0,3.85
2020-21,Winter,ENGR,290,13450,"BUSWELL, N.",10,0,0,0,0,0,0,0,3.97
2020-21,Winter,ENGLISH,210,23800,"LUPTON, J.",14,0,0,0,0,0,0,0,4.00
2020-21,Winter,ENGLISH,210,23802,"IZENBERG, O.",13,1,0,0,0,0,0,0,3.91
2020-21,Winter,ENGLISH,210,23804,"O'CONNOR, L.",12,0,0,0,0,0,0,0,4.00
2020-21,Winter,ENGLISH,210,23805,"SZALAY, M.",16,0,0,0,0,0,0,0,4.00
2020-21,Winter,EHS,298,91470,"LUDERER, U.",19,0,0,0,0,0,0,0,4.00
2020-21,Winter,EPIDEM,200B,91580,"TIMBERLAKE, D.",7,4,0,0,0,0,0,0,3.61
2020-21,Winter,EPIDEM,201,91590,"LU, Y.",8,2,0,0,0,0,0,0,3.74
2020-21,Winter,EPIDEM,204B,91611,"JIANG, L.",10,2,0,0,0,0,0,0,3.86
2020-21,Winter,EPIDEM,275,91660,"CORRADA-BRAVO, M.",12,0,0,0,0,0,0,0,3.98
2020-21,Winter,MGMT EP,201A,39302,"EPPEL, T.",21,19,10,0,1,0,0,0,3.16
2020-21,Winter,MGMT EP,203B,39307,"SHANTHIKUMAR, D.",23,2,0,0,0,0,0,0,3.88
2020-21,Winter,MGMT EP,204A,39310,"DANIEL, K.",26,16,3,0,0,0,0,0,3.43
2020-21,Winter,MGMT EP,207,39317,"GURBAXANI, V.",29,11,0,0,0,0,0,0,3.65
2020-21,Winter,MGMT EP,210,39322,"WIERSEMA, M.",19,20,0,0,0,0,0,0,3.53
2020-21,Winter,MGMT EP,290,39357,"PEARCE, J.",51,2,0,0,0,0,0,0,3.97
2020-21,Winter,MGMT FE,201A,39505,"EPPEL, T.",38,11,4,1,1,0,0,0,3.47
2020-21,Winter,MGMT FE,201A,39507,"SINHA, C.",44,21,5,0,0,0,0,0,3.52
2020-21,Winter,MGMT FE,203A,39521,"FRANKE, N.",31,19,0,0,0,0,0,0,3.64
2020-21,Winter,MGMT FE,203A,39522,"FLAIZ-WINDHAM, J.",61,14,0,0,0,0,0,0,3.71
2020-21,Winter,MGMT FE,204B,39536,"DANIEL, K.",12,5,0,0,0,0,0,0,3.72
2020-21,Winter,MGMT FE,207,39551,"MACCRORY, F.",42,0,1,0,0,0,0,0,3.92
2020-21,Winter,MGMT FE,207,39552,"DEWAN, S.",31,21,0,0,1,0,0,0,3.53
2020-21,Winter,MGMT FE,208,39555,"CHEN, M.",12,25,0,0,0,0,0,0,3.40
2020-21,Winter,MGMT FE,209A,39559,"SCHWARZ, C.",20,21,0,0,0,0,0,0,3.52
2020-21,Winter,MGMT FE,231B,39588,"FRANKE, N.",15,0,0,0,0,0,0,0,4.00
2020-21,Winter,MGMT FE,233,39664,"MACDONALD, D.; ANSARI, F.",45,0,0,0,0,0,0,0,3.99
2020-21,Winter,MGMT FE,255,39612,"BRADFORD, K.",30,0,0,0,0,0,0,0,3.97
2020-21,Winter,MGMT FE,281,39653,"YIN, S.",25,2,0,0,0,0,0,0,3.83
2020-21,Winter,MGMT FE,283,39660,"KELLER, L.",23,3,0,0,0,0,0,0,3.84
2020-21,Winter,MGMT FE,290,39701,"JONNALA, V.",32,2,0,0,0,0,0,0,3.88
2020-21,Winter,MGMT FE,292,39770,"CHAO, M.",41,0,0,0,0,0,0,0,3.94
2020-21,Winter,MGMT FE,298,39707,"PILAFIDIS, E.",34,0,0,0,0,0,0,0,3.89
2020-21,Winter,GEN&SEX,200A,25500,"SAMEH, C.",13,0,0,0,0,0,0,0,4.00
2020-21,Winter,HISTORY,399,26970,"BERBERIAN, H.",16,0,0,0,0,0,0,0,4.00
2020-21,Winter,IN4MATX,203,36400,"BLACK, R.",14,0,0,0,0,0,0,0,4.00
2020-21,Winter,IN4MATX,209S,36415,"EPSTEIN, D.",11,0,0,0,0,0,0,0,3.95
2020-21,Winter,IN4MATX,232,36440,"MARK, G.",14,1,0,0,0,0,0,0,3.83
2020-21,Winter,IN4MATX,283,36530,"DICOSOLA, B.; JAGANNATH, K.; GARDNER, D.",45,0,0,0,0,0,0,0,4.00
2020-21,Winter,IN4MATX,284,36535,"SALEN, K.; JING, K.; ADAME, A.",44,1,0,0,0,0,0,0,3.94
2020-21,Winter,MGMTMBA,202,38515,"CAMPO, M.",41,2,0,0,0,0,0,0,3.93
2020-21,Winter,MGMTMBA,204A,38530,"DANIEL, K.",21,19,1,0,0,0,0,0,3.48
2020-21,Winter,MGMTMBA,207,38550,"MACCRORY, F.",41,0,0,0,0,0,0,0,3.99
2020-21,Winter,MGMTMBA,213,38581,"HUGHES, E.",26,21,0,0,0,0,0,0,3.49
2020-21,Winter,MGMTMBA,225,38587,"BAUMAN, C.",47,1,0,0,0,0,0,0,3.85
2020-21,Winter,MGMTMBA,270,39658,"ABHISHEK, V.",11,0,0,0,0,0,0,0,3.97
2020-21,Winter,MGMTMBA,274,38660,"NIAN, T.",27,0,0,0,0,0,0,0,4.00
2020-21,Winter,MGMTMBA,290,38656,"BATRA, R.",31,16,0,0,0,0,0,0,3.57
2020-21,Winter,MGMTMBA,290,38665,"VAN HORN, J.",18,8,0,0,0,0,0,0,3.57
2020-21,Winter,MGMTMBA,290,38700,"LAU, L.",20,6,0,0,0,0,0,0,3.76
2020-21,Winter,MGMTMBA,292,38699,"KEPLER, S.",10,14,0,0,0,0,0,0,3.59
2020-21,Winter,FIN,240,39924,"ZHENG, L.",54,3,0,0,0,0,0,0,3.82
2020-21,Winter,FIN,240,39925,"ZHENG, L.",50,7,0,0,0,0,0,0,3.79
2020-21,Winter,FIN,243,39930,"JIN, Y.",39,2,0,0,0,0,0,0,3.92
2020-21,Winter,FIN,244,39934,"HUANG, L.",11,3,0,0,0,0,0,0,3.66
2020-21,Winter,FIN,249,39946,"SUN, Z.",54,2,0,0,0,0,0,0,3.94
2020-21,Winter,FIN,249,39947,"SUN, Z.",52,6,0,0,0,0,0,0,3.89
2020-21,Winter,FIN,252,39952,"ANSARI, F.",43,0,1,0,0,0,0,0,3.91
2020-21,Winter,FIN,253,39955,"GALLE, R.",41,2,0,0,0,0,0,0,3.81
2020-21,Winter,FIN,290,39935,"COULSON, N.",16,0,0,0,0,0,0,0,3.98
2020-21,Winter,FIN,290,39960,"PARK, F.",41,1,0,0,0,0,0,0,3.98
2020-21,Winter,FIN,290,39990,"LIANG, C.",47,0,0,0,0,0,0,0,3.90
2020-21,Winter,MPAC,231B,38948,"FRANKE, N.",24,0,0,0,0,0,0,0,3.99
2020-21,Winter,MPAC,233,38952,"YACKER, B.",14,9,0,0,0,0,0,0,3.64
2020-21,Winter,MPAC,235,38957,"LUNAWAT, R.",46,6,0,0,0,0,0,0,3.86
2020-21,Winter,MPAC,235,38959,"LUNAWAT, R.",45,6,0,0,0,0,0,0,3.87
2020-21,Winter,MPAC,290,38973,"COOKE, S.",21,8,0,0,0,0,0,0,3.68
2020-21,Winter,MPAC,290,38986,"KATO, S.",26,6,0,0,0,0,0,0,3.76
2020-21,Winter,BANA,201B,39803,"TURNER, J.",46,2,1,0,0,0,0,0,3.88
2020-21,Winter,BANA,201B,39807,"TURNER, J.",43,5,1,0,0,0,0,0,3.83
2020-21,Winter,BANA,271,39839,"RANDRUP, N.",7,4,0,0,0,0,0,0,3.56
2020-21,Winter,BANA,277,39845,"DEWAN, S.",23,25,0,0,0,0,0,0,3.53
2020-21,Winter,BANA,277,39846,"DEWAN, S.",23,25,1,0,0,0,0,0,3.46
2020-21,Winter,BANA,290,39857,"SAVLOWITZ, D.; PONTON, M.",36,5,0,0,0,0,0,0,3.82
2020-21,Winter,BANA,290,39867,"GUI, L.",33,1,0,0,0,0,0,0,3.89
2020-21,Winter,BANA,290,39877,"TYAGI, R.",12,0,0,0,0,0,0,0,4.00
2020-21,Winter,BANA,290,39880,"GHAHESTANI BOJ, B.",30,2,0,0,0,0,0,0,3.91
2020-21,Winter,BANA,290,39881,"GHAHESTANI BOJ, B.",41,1,0,0,0,0,0,0,3.97
2020-21,Winter,INNO,214,38814,"HOWELL, T.",32,4,1,0,0,0,0,0,3.74
2020-21,Winter,INNO,218,38818,"GALLE, R.",36,1,0,0,0,0,0,0,3.82
2020-21,Winter,INNO,257,38857,"BRADFORD, K.",43,0,0,0,0,0,0,0,3.98
2020-21,Winter,INNO,292,38829,"JAEGERS, E.",16,14,0,0,0,0,0,0,3.47
2020-21,Winter,MSE,205,19675,"COPP, S.",13,5,0,0,1,0,0,0,3.43
2020-21,Winter,MSE,259,19690,"PAN, X.",8,2,0,0,0,0,0,0,3.77
2020-21,Winter,MSE,265,19695,"VALDEVIT, L.",15,6,1,0,0,0,0,0,3.64
2020-21,Winter,MATH,206B,44588,"KAPLAN, N.; SUTHERLAND, A.",7,7,0,0,0,0,0,0,3.52
2020-21,Winter,MATH,210B,44590,"GUIDOTTI, P.",3,16,5,0,0,0,0,0,2.94
2020-21,Winter,MATH,220B,44596,"FIGOTIN, A.",5,7,0,0,0,0,0,0,3.49
2020-21,Winter,MATH,222B,44600,"ZHANG, X.",10,0,0,0,0,0,0,0,4.00
2020-21,Winter,MATH,225B,44602,"LOWENGRUB, J.",13,0,0,0,0,0,0,0,4.00
2020-21,Winter,MATH,227B,44604,"NIE, Q.",15,0,0,0,0,0,0,1,3.94
2020-21,Winter,MATH,233B,44610,"BARANOVSKY, V.",12,4,0,0,0,0,0,0,3.73
2020-21,Winter,MATH,234B,44612,"REYES, M.",9,4,0,0,0,0,0,0,3.69
2020-21,Winter,MATH,240B,44613,"STREETS, J.",10,0,0,0,0,0,0,0,4.00
2020-21,Winter,MATH,295B,44626,"KRUPCHYK, K.",15,0,0,0,0,0,0,0,4.00
2020-21,Winter,ENGRMAE,200B,18965,"SIRIGNANO, W.; ZHU, J.",12,12,1,0,0,0,0,0,3.45
2020-21,Winter,ENGRMAE,206,18970,"SIDERIS, A.",6,6,0,0,0,0,0,1,3.50
2020-21,Winter,ENGRMAE,212P,19371,"MADOU, M.",8,4,0,0,0,0,0,0,3.59
2020-21,Winter,ENGRMAE,214A,18990,"BROUWER, J.",8,3,0,0,0,0,0,0,3.73
2020-21,Winter,ENGRMAE,218,18995,"TARROJA, B.",12,2,0,0,0,0,0,0,3.81
2020-21,Winter,ENGRMAE,218P,19374,"TARROJA, B.",10,2,0,0,0,0,0,0,3.78
2020-21,Winter,ENGRMAE,242,19040,"MCCARTHY, J.",13,0,0,0,0,0,0,0,4.00
2020-21,Winter,ENGRMAE,252,19047,"KULINSKY, L.",5,4,0,2,0,0,0,0,3.09
2020-21,Winter,ENGRMAE,278,19060,"GEORGIOU, T.",12,0,0,0,0,0,0,0,4.00
2020-21,Winter,ENGRMAE,295,19180,"BAGHGAR BOSTAN, R.",13,0,0,0,0,0,0,1,4.00
2020-21,Winter,PHARM,281,94160,"ALACHKAR, A.; CIVELLI, O.; KRAUSE, D.",11,0,1,0,0,0,0,0,3.78
2020-21,Winter,PHARM,282,94170,"ALACHKAR, A.; CIVELLI, O.",10,1,1,0,0,0,0,0,3.78
2020-21,Winter,PHYSIO,252,94600,"HUANG, L.",9,4,0,0,0,0,0,0,3.65
2020-21,Winter,M&MG,206,92706,"HERTEL, K.; WATERMAN, M.; SHI, Y.",6,7,0,0,0,0,0,2,3.55
2020-21,Winter,MOL BIO,203,10510,"COCCO, M.; GERSHON, P.",12,7,0,0,0,0,0,0,3.57
2020-21,Winter,MOL BIO,205,10515,"BUCHMEIER, M.; SEMLER, B.; MESSAOUDI POWE, I.",13,0,0,0,0,0,0,0,4.00
2020-21,Winter,MOL BIO,217A,10524,"HUGHES, C.; KONG, M.; RAZORENOVA, O.",12,2,0,0,0,0,0,0,3.84
2020-21,Winter,MOL BIO,399,10990,"MESSAOUDI POWE, I.",27,0,0,0,0,0,0,0,4.00
2020-21,Winter,NEURBIO,207,11500,"PARKER, I.; SUMIKAWA, K.; LUR, G.",20,4,0,0,0,0,0,0,3.85
2020-21,Winter,NEURBIO,227,11508,"SWARUP, V.",9,2,0,0,0,0,0,0,3.87
2020-21,Winter,NEURBIO,399,11950,"LEW, A.; GREEN, K.",10,0,0,0,0,0,0,0,4.00
2020-21,Winter,NUR SCI,200,88200,"PINTO, M.",19,0,0,0,0,0,0,0,4.00
2020-21,Winter,NUR SCI,215,88210,"MACAULEY, K.",20,0,0,0,0,0,0,0,4.00
2020-21,Winter,NUR SCI,215,88211,"NIELSEN, T.",19,0,0,0,0,0,0,0,3.98
2020-21,Winter,NUR SCI,223B,88229,"SHIN, S.",11,0,0,0,0,0,0,0,4.00
2020-21,Winter,NUR SCI,225B,88231,"JUN, A.",20,1,0,0,0,0,0,0,3.90
2020-21,Winter,NUR SCI,233,88235,"RAHMANI, A.",20,2,0,0,0,0,0,0,3.87
2020-21,Winter,NUR SCI,234,88236,"PHILLIPS, S.",18,1,0,0,0,0,0,0,3.90
2020-21,Winter,NUR SCI,245,88240,"NIELSEN, T.",16,5,0,0,0,0,0,0,3.76
2020-21,Winter,NUR SCI,250,88241,"XANDRE, P.",21,0,0,0,0,0,0,0,3.99
2020-21,Winter,NUR SCI,264B,88260,"BUENO, M.",14,5,0,0,0,0,0,0,3.75
2020-21,Winter,NUR SCI,265,88263,"LEE, J.",19,0,0,0,0,0,0,0,4.00
2020-21,Winter,NUR SCI,268B,88265,"MCCALL, A.",18,1,0,0,0,0,0,0,3.82
2020-21,Winter,NUR SCI,274,88275,"BEST, N.",21,0,0,0,0,0,0,0,3.99
2020-21,Winter,NUR SCI,276,88285,"BENDER, M.",20,0,0,0,0,0,0,0,3.99
2020-21,Winter,NUR SCI,281,88300,"PARK, J.",19,0,0,0,0,0,0,0,4.00
2020-21,Winter,PHRMSCI,277,88710,"HANESSIAN, S.; CHAPUT, J.; SPITALE, R.",6,5,0,0,0,0,0,0,3.55
2020-21,Winter,PHRMSCI,298,88715,"PAEGEL, B.",45,0,0,0,0,0,0,0,4.00
2020-21,Winter,PHYSICS,213A,48380,"RAJARAMAN, A.",16,9,0,0,0,0,0,0,3.62
2020-21,Winter,PHYSICS,214A,48390,"YU, J.; YU, L.",15,6,0,0,0,0,0,0,3.67
2020-21,Winter,PHYSICS,215B,48410,"RATZ, M.",19,1,0,0,0,0,0,0,3.92
2020-21,Winter,PHYSICS,234B,48460,"CHEN, M.",12,0,0,0,0,0,0,0,3.95
2020-21,Winter,PHYSICS,238B,48480,"CHERNYSHEV, A.",7,5,0,0,1,0,0,0,3.29
2020-21,Winter,PHYSICS,240A,48487,"BUOTE, D.",14,0,0,0,0,0,0,0,3.96
2020-21,Winter,POL SCI,219,67808,"GOODMAN, S.",13,0,0,0,0,0,0,0,3.89
2020-21,Winter,POL SCI,249,67846,"LYNCH, C.",11,0,0,0,0,0,0,0,3.92
2020-21,Winter,POL SCI,259,67858,"VORTHERMS, S.",12,1,0,0,0,0,0,0,3.85
2020-21,Winter,PSCI,P208,54482,"ZINGER, J.",30,15,0,0,0,0,0,1,3.67
2020-21,Winter,PSCI,P209A,54486,"SILVER, R.",18,0,0,0,0,0,0,0,4.00
2020-21,Winter,PSCI,P224,54510,"CAUFFMAN, E.",43,3,0,0,0,0,0,1,3.90
2020-21,Winter,PSCI,P253,54512,"KLEMFUSS, J.",32,6,0,0,0,0,0,0,3.84
2020-21,Winter,PSCI,P255,54515,"NOVACO, R.",31,7,0,0,0,0,0,0,3.77
2020-21,Winter,PSCI,P275,54545,"ODGERS, C.",13,0,0,0,0,0,0,0,3.98
2020-21,Winter,PSCI,P280A,54550,"RIIS, J.",11,0,0,0,0,0,0,0,4.00
2020-21,Winter,PUBHLTH,204B,89505,"JIANG, L.",26,8,0,0,0,0,0,0,3.72
2020-21,Winter,PUBHLTH,206B,89515,"TIMBERLAKE, D.",8,12,0,0,0,0,0,0,3.42
2020-21,Winter,PUBHLTH,245,89535,"WENZEL, L.",13,1,0,0,0,0,0,0,3.82
2020-21,Winter,PUBHLTH,246,89537,"LAKON, C.",12,1,0,0,0,0,0,0,3.95
2020-21,Winter,PUBHLTH,264,89550,"WU, J.",24,7,0,0,0,0,0,0,3.68
2020-21,Winter,PUBHLTH,281,89560,"YAN, G.",11,0,0,0,0,0,0,0,3.84
2020-21,Winter,PUBHLTH,283,89565,"VIEIRA, V.",13,1,0,0,0,0,0,0,3.84
2020-21,Winter,PUBHLTH,290,89642,"MOREY, B.",12,1,0,0,0,0,0,0,3.90
2020-21,Winter,PUB POL,227,54990,"FREEDMAN, M.",19,2,0,0,0,0,0,0,3.89
2020-21,Winter,PUB POL,240,55240,"CLARK, D.",17,8,0,0,0,0,0,0,3.62
2020-21,Winter,SOCECOL,264A,50850,"DALTON, T.",14,1,0,0,0,0,0,0,3.93
2020-21,Winter,SOCECOL,264B,50860,"DENT, A.",14,0,0,0,0,0,0,0,3.96
2020-21,Winter,SOCECOL,272A,50900,"HIPP, J.",14,0,0,0,0,0,0,0,3.96
2020-21,Winter,SOC SCI,399,72790,"MCBRIDE, M.",293,0,0,0,0,0,0,0,4.00
2020-21,Winter,SOCIOL,212,69760,"BUTTS, C.",11,3,0,0,0,0,0,0,3.76
2020-21,Winter,SOCIOL,220A,69770,"HUFFMAN, M.",11,0,0,0,0,0,0,0,4.00
2020-21,Winter,SOCIOL,221B,69775,"RAGIN, C.",16,2,0,0,0,0,0,0,3.89
2020-21,Winter,SOCIOL,227B,69780,"ROSALES, R.",11,1,0,0,0,0,0,0,3.84
2020-21,Winter,SWE,261P,37760,"JONES, J.; ZABER, M.; KUTAS, D.",41,3,0,0,0,0,0,0,3.93
2020-21,Winter,SWE,262P,37770,"LOPES, C.; RYAN, B.; SARASWATHI VEN, S.",44,1,0,0,0,0,0,0,3.98
2020-21,Winter,SWE,264P,37780,"MALEK, S.; ALSHAYBAN, A.; GHORBANI, N.",37,6,0,0,0,0,0,0,3.85
2020-21,Winter,STATS,200B,37300,"NAN, B.",15,14,1,0,0,0,0,1,3.48
2020-21,Winter,STATS,205,37330,"GUINDANI, M.",18,9,0,0,0,0,0,1,3.66
2020-21,Winter,STATS,211,37350,"NAN, B.",12,9,0,0,0,0,0,0,3.61
2020-21,Winter,STATS,220A,37360,"YU, Y.",6,6,0,0,0,0,0,0,3.43
2020-21,Winter,STATS,225,37370,"SHAHBABA, B.",17,1,0,0,0,0,0,0,3.94
2020-21,Winter,STATS,275,37410,"LIN, T.",12,0,0,0,0,0,0,0,3.85
2020-21,Winter,UPPP,209,55487,"RENDON, M.",15,1,0,0,0,0,0,0,3.90
2020-21,Winter,UPPP,214,55536,"ULIBARRI, N.",21,10,0,0,0,0,0,0,3.64
2020-21,Winter,UPPP,221,55540,"FELDMAN, D.",36,1,0,0,0,0,0,0,3.94
2020-21,Winter,UPPP,235,55544,"HOUSTON, J.",39,3,0,0,0,0,0,0,3.86
2020-21,Winter,UPPP,275,55553,"PIPKIN, S.",10,5,0,0,0,0,0,0,3.77
2020-21,Winter,UPPP,275,55555,"HIKICHI, L.",18,0,0,0,0,0,0,0,4.00
2020-21,Winter,UPPP,275,55559,"CHU, P.",17,6,0,0,0,0,0,0,3.75
2020-21,Winter,UPPP,275,55560,"ZANOTTO, J.",41,0,0,0,0,0,0,0,3.92
2020-21,Winter,UPPP,275,55562,"MENDEZ, M.",20,1,0,0,0,0,0,0,3.91
2020-21,Winter,VIS STD,290B,32558,"SODERMAN, A.",15,0,0,0,0,0,0,0,4.00
2020-21,Winter,VIS STD,295,32559,"COOKS, B.",12,1,0,0,0,0,0,0,3.88
2020-21,Spring,ANATOMY,227C,90350,"CUMMINGS, B.",20,0,0,0,0,0,0,0,4
2020-21,Spring,ANTHRO,215C,60710,"STRAUGHN, I.",10,0,0,0,0,0,0,0,4
2020-21,Spring,ANTHRO,289,60740,"NAM, S.",11,0,0,0,0,0,0,0,3.97
2020-21,Spring,ANTHRO,289,60770,"VARZI, R.",9,1,0,0,0,0,0,0,3.9
2020-21,Spring,ART,215,01620,"CARSON, J.; WOJAS, G.",11,0,0,0,0,0,0,0,4
2020-21,Spring,ART,236,01634,"MAJOLI, M.",14,0,0,0,0,0,0,0,4
2020-21,Spring,BIOCHEM,207,90846,"BUISSON, R.; QIAO, F.; KESSENBROCK, K.",14,0,0,0,0,0,0,0,4
2020-21,Spring,BME,238,13944,"GRATTON, E.",15,0,0,0,0,0,0,0,3.98
2020-21,Spring,BME,240,13945,"LEE, A.; MAUNEY, J.",17,8,0,0,0,0,0,0,3.68
2020-21,Spring,BME,295,14141,"DOWNING, T.",11,0,0,0,0,0,0,0,4
2020-21,Spring,BME,295P,14473,"KHINE, M.",10,0,0,0,0,0,0,0,3.91
2020-21,Spring,CBE,210,14775,"KNIGHT, D.",11,4,0,0,0,0,0,0,3.71
2020-21,Spring,CBE,249,14785,"ATANASSOV, P.",11,0,0,0,0,0,0,0,3.95
2020-21,Spring,CBE,249,14786,"SMITH, Q.",11,0,0,0,0,0,0,0,4
2020-21,Spring,CHEM,205,41500,"PRONIN, S.",9,2,0,0,0,0,0,0,3.74
2020-21,Spring,CHEM,251,41540,"PRESCHER, J.",10,0,0,0,0,0,0,0,3.94
2020-21,Spring,CHEM,267,41555,"ARDO, S.",8,3,0,0,0,0,0,0,3.7
2020-21,Spring,CHEM,268,41560,"MARTIN, R.",9,1,0,0,0,0,0,0,3.87
2020-21,Spring,CHEM,280,41681,"PRESCHER, J.",10,0,0,0,0,0,0,0,4
2020-21,Spring,CHEM,280,41704,"VANDERWAL, C.",12,0,0,0,0,0,0,0,4
2020-21,Spring,CHEM,290,41752,"SHIRAIWA, M.",11,0,0,0,0,0,0,0,3.97
2020-21,Spring,CHEM,290,41754,"BOROVIK, A.",36,0,0,0,0,0,0,0,4
2020-21,Spring,CHEM,291,41899,"VANDERWAL, C.",11,0,0,0,0,0,0,0,4
2020-21,Spring,CHEM,292,41970,"PRONIN, S.",87,0,0,0,0,0,0,0,4
2020-21,Spring,CHEM,399,41990,"MARTENS, C.; SMITH, J.",124,0,0,0,0,0,0,0,4
2020-21,Spring,ENGRCEE,290,15970,"VRUGT, J.",10,4,0,0,0,0,0,1,3.71
2020-21,Spring,PSYCH,210B,68710,"BORNSTEIN, A.; PIZLO, Z.",19,0,0,0,0,0,0,0,4
2020-21,Spring,PSYCH,214,68720,"LEE, M.",11,0,0,0,0,0,0,0,4
2020-21,Spring,PSYCH,265,68790,"LILJEHOLM, M.",9,1,0,0,0,0,0,0,3.9
2020-21,Spring,COM LIT,210,22862,"MALABOU, C.",13,0,0,0,0,0,0,0,4
2020-21,Spring,COMPSCI,203,34610,"TSUDIK, G.",11,4,0,0,0,0,0,0,3.67
2020-21,Spring,COMPSCI,206,34630,"HAYES, W.",9,1,0,0,0,0,0,0,3.81
2020-21,Spring,COMPSCI,216,34650,"FOWLKES, C.",31,2,0,0,0,0,0,0,3.89
2020-21,Spring,COMPSCI,236,34655,"LEVORATO, M.",10,4,0,0,0,0,0,0,3.67
2020-21,Spring,COMPSCI,250B,34730,"JUN, S.",13,2,0,0,0,0,0,0,3.81
2020-21,Spring,COMPSCI,261,34750,"EPPSTEIN, D.; KHODABANDEH, H.",42,5,0,0,0,0,0,0,3.84
2020-21,Spring,COMPSCI,261P,35210,"SHINDLER, M.",46,2,0,0,0,0,0,0,3.95
2020-21,Spring,COMPSCI,272,34780,"SINGH, S.; CHEN, A.",39,4,0,1,0,0,0,0,3.77
2020-21,Spring,COMPSCI,274B,34790,"SUDDERTH, E.; HAO, D.",28,3,0,0,1,0,0,1,3.7
2020-21,Spring,COMPSCI,295,34870,"IMANI, M.",12,0,0,0,0,0,0,0,4
2020-21,Spring,COMPSCI,295,34877,"NAWAB, F.",12,0,0,0,0,0,0,1,3.95
2020-21,Spring,COMPSCI,295,34880,"PANAGEAS, I.",14,3,0,0,0,0,0,1,3.79
2020-21,Spring,COMPSCI,296P,35230,"REGAN, A.",50,0,0,0,0,0,0,0,4
2020-21,Spring,COMPSCI,297P,35250,"GAGO MASAGUE, S.",25,0,0,0,0,0,0,0,4
2020-21,Spring,COMPSCI,297P,35260,"ZIV, H.",25,0,0,0,0,0,0,0,3.96
2020-21,Spring,COMPSCI,299,35103,"BALDI, P.",10,0,0,0,0,0,0,0,3.97
2020-21,Spring,COMPSCI,299,35150,"SINGH, S.",14,0,0,0,0,0,0,0,4
2020-21,Spring,CRM/LAW,C211,52320,"HAN, S.",19,1,0,0,0,0,0,0,3.95
2020-21,Spring,CRM/LAW,C214,52330,"SYKES, B.",41,9,0,0,1,0,0,1,3.68
2020-21,Spring,CRM/LAW,C239B,52340,"SEEDS, C.",14,1,0,0,0,0,0,0,3.93
2020-21,Spring,CRM/LAW,C250,52360,"COLE, S.",9,3,0,0,1,0,0,0,3.46
2020-21,Spring,CRM/LAW,C253,52370,"BERK, H.",28,6,0,0,1,0,0,0,3.7
2020-21,Spring,CRM/LAW,C254,52380,"RODRIGUEZ, N.",34,2,0,0,1,0,0,1,3.77
2020-21,Spring,CRM/LAW,C257,52385,"MATSUDA, K.",33,0,0,0,0,0,0,0,3.96
