year,quarter,department,courseNumber,courseCode,instructors,a,b,c,d,f,p,np,w,gpaAvg
2018-19,Summer1,MGMT,131A,38130,"MOORE, K.",50,4,0,0,0,0,1,0,3.92
2018-19,Summer1,MGMT,132A,38150,"CHAO, M.",14,16,6,1,2,2,0,0,2.99
2018-19,Summer1,MGMT,194,38180,"FLAIZ-WINDHAM, J.",15,11,4,1,0,1,0,0,3.28
2018-19,Summer1,MATH,1A,44010,"LEHMAN, R.",4,4,5,5,1,1,1,0,2.31
2018-19,Summer1,MATH,1B,44030,"LEHMAN, R.",11,4,7,4,7,2,1,0,2.22
2018-19,Summer1,MATH,2A,44060,"CHEN, W.",6,9,10,4,2,0,0,0,2.45
2018-19,Summer1,MATH,2B,44110,"WILKINSON, J.",11,14,23,7,17,0,0,0,1.93
2018-19,Summer1,MATH,2B,44120,"SETO, S.",13,19,15,16,13,0,2,0,2.02
2018-19,Summer1,MATH,2B,44130,"KRONEWETTER, J.",22,26,13,10,4,0,0,0,2.65
2018-19,Summer1,MATH,2B,44140,"WILKINSON, J.",7,11,8,2,3,0,1,0,2.5
2018-19,Summer1,MATH,2D,44200,"WIYGUL, D.",12,13,12,9,4,0,1,0,2.39
2018-19,Summer1,MATH,2D,44210,"WIYGUL, D.",10,17,23,9,8,0,0,0,2.22
2018-19,Summer1,MATH,3A,44260,"NORTHRUP, S.",8,19,23,13,9,0,0,0,2.03
2018-19,Summer1,MATH,3A,44270,"WANG, D.",20,28,13,6,5,1,0,0,2.74
2018-19,Summer1,MATH,3D,44300,"NORTHRUP, S.",10,13,14,8,9,0,0,0,2.07
2018-19,Summer1,MATH,3D,44310,"WANG, D.",34,26,12,3,2,1,0,0,3.1
2018-19,Summer1,MATH,4,44340,"KRONEWETTER, J.",28,42,26,13,7,0,0,0,2.55
2018-19,Summer1,MATH,9,44360,"SETO, S.",10,12,3,0,2,0,1,0,3
2018-19,Summer1,MATH,13,44370,"ROMAN, S.",8,12,7,3,3,0,0,0,2.57
2018-19,Summer1,MATH,13,44380,"SORACE, R.",1,0,8,3,5,0,0,0,1.32
2018-19,Summer1,MATH,105A,44420,"LOWENGRUB, J.",9,17,6,2,2,0,0,0,2.77
2018-19,Summer1,MATH,105LA,44430,"LOWENGRUB, J.",31,2,2,0,1,0,0,0,3.75
2018-19,Summer1,MATH,120A,44440,"CRANSTON, M.",14,24,5,2,4,0,0,0,2.83
2018-19,Summer1,MATH,130A,44470,"SMITH, L.",12,15,5,3,1,0,0,0,2.89
2018-19,Summer1,MATH,140A,44490,"CRANSTON, M.",11,20,9,0,1,0,0,0,2.9
2018-19,Summer1,MATH,173A,44510,"CHEN, T.",19,1,1,0,0,0,0,0,3.84
2018-19,Summer1,MATH,175,44520,"SMITH, L.",7,2,1,3,0,0,0,0,3
2018-19,Summer1,ENGRMAE,30,19020,"SUN, L.",9,6,10,6,2,0,0,0,2.36
2018-19,Summer1,ENGRMAE,130A,19080,"NOROOZI, Z.",7,15,20,12,1,0,0,0,2.27
2018-19,Summer1,ENGRMAE,147,19085,"BOBROW, J.",6,6,2,0,0,0,0,0,3.24
2018-19,Summer1,MUSIC,3,4010,"TERRICCIANO, A.",170,52,10,0,2,6,1,0,3.61
2018-19,Summer1,MUSIC,3,4020,"TERRICCIANO, A.",132,70,11,4,4,6,1,0,3.4
2018-19,Summer1,MUSIC,78,4070,"TORRES, M.",6,13,7,0,2,5,0,0,2.76
2018-19,Summer1,PHRMSCI,90,88520,"SCHRINER, S.",14,0,0,0,0,0,0,0,3.96
2018-19,Summer1,PHRMSCI,120,88540,"SCHRINER, S.",11,7,3,0,0,1,0,0,3.31
2018-19,Summer1,PHILOS,1,30310,"PRITCHARD, D.",61,20,4,0,1,12,0,0,3.57
2018-19,Summer1,PHILOS,2,30330,"BERNECKER, S.",26,29,9,0,5,4,3,0,3
2018-19,Summer1,PHILOS,4,30350,"PRITCHARD, D.",51,23,2,3,3,6,1,0,3.36
2018-19,Summer1,PHILOS,5,30370,"SANDERS, A.",12,10,1,1,0,1,0,0,3.36
2018-19,Summer1,PHILOS,29,30390,"EKLUND, S.",11,3,0,0,0,1,0,0,3.66
2018-19,Summer1,PHYSICS,3A,47020,"SOFFA, A.",59,102,1,2,2,2,0,0,3.28
2018-19,Summer1,PHYSICS,3B,47030,"GUERRA, A.",21,26,22,2,1,0,0,0,2.88
2018-19,Summer1,PHYSICS,7C,47100,"LANKFORD, A.",11,9,13,3,3,0,0,0,2.58
2018-19,Summer1,PHYSICS,7LC,47111,"SOFFA, A.",31,2,1,0,0,0,0,0,3.86
2018-19,Summer1,PHYSICS,7LC,47112,"SOFFA, A.",28,1,0,0,0,0,0,0,3.92
2018-19,Summer1,PHYSICS,7D,47120,"BAGHGAR BOSTAN, M.",20,14,36,4,1,0,0,0,2.64
2018-19,Summer1,PHYSICS,7LD,47141,"BAGHGAR BOSTAN, M.",20,9,0,0,0,0,0,0,3.6
2018-19,Summer1,PHYSICS,7LD,47142,"BAGHGAR BOSTAN, M.",19,9,1,1,1,0,0,0,3.34
2018-19,Summer1,PHYSICS,20A,47180,"SMECKER-HANE, T.",13,11,2,3,0,2,0,0,3.18
2018-19,Summer1,PP&D,4,53010,"TORRES, R.",55,0,1,0,0,2,0,0,3.96
2018-19,Summer1,PP&D,172,53070,"TORRES, R.",25,0,0,0,0,0,0,0,4
2018-19,Summer1,POL SCI,21A,67010,"DESIPIO, L.",30,71,20,2,8,83,13,0,2.84
2018-19,Summer1,POL SCI,61A,67060,"DESIPIO, L.",13,9,5,2,2,10,1,0,2.89
2018-19,Summer1,POL SCI,71A,67080,"STOUGHTON, C.",10,9,1,1,0,0,0,0,3.22
2018-19,Summer1,POL SCI,124C,67110,"JASSO, F.",4,10,0,0,0,1,0,0,3.26
2018-19,Summer1,POL SCI,154C,67150,"MENDOZA, M.",9,5,0,0,0,1,0,0,3.62
2018-19,Summer1,PSY BEH,11A,54050,"BERG, B.",8,5,6,1,0,0,0,0,2.97
2018-19,Summer1,PSY BEH,11B,54070,"BOWER, A.",9,6,8,1,2,0,0,0,2.67
2018-19,Summer1,PSY BEH,11C,54090,"GERMO, G.",6,9,4,0,0,0,0,0,3.11
2018-19,Summer1,PSY BEH,103H,54120,"RINEHART, J.",49,29,7,1,1,1,1,0,3.38
2018-19,Summer1,PSY BEH,155C,54160,"THORSEN, K.",8,8,8,1,2,0,0,0,2.75
2018-19,Summer1,PSY BEH,185S,54170,"ZINGER, J.",62,37,6,2,7,0,0,0,3.26
2018-19,Summer1,PUBHLTH,1,89010,"GIDEONSE, T.",8,8,5,0,0,0,0,0,3.16
2018-19,Summer1,PUBHLTH,1,89020,"BIC, Z.",94,45,12,5,0,4,3,0,3.43
2018-19,Summer1,PUBHLTH,10,89050,"BIC, Z.",347,27,11,4,3,29,3,0,3.81
2018-19,Summer1,PUBHLTH,30,89060,"WILFORD, J.",1,6,7,1,1,2,0,0,2.28
2018-19,Summer1,PUBHLTH,90,89070,"GRANT LUDWIG, L.",12,26,5,2,2,5,0,0,2.85
2018-19,Summer1,PUBHLTH,101,89100,"ALLGOOD, J.",43,43,11,0,1,0,0,0,3.3
2018-19,Summer1,PUBHLTH,122,89110,"WILFORD, J.",16,32,10,2,0,0,0,0,2.99
2018-19,Summer1,PUBHLTH,144,89150,"SCHUSTER, T.",41,1,1,1,1,0,0,0,3.76
2018-19,Summer1,PUBHLTH,159,89170,"SCHUSTER, T.",9,2,0,0,1,0,0,0,3.48
2018-19,Summer1,PUBHLTH,189,89190,"SAMI, M.",27,2,0,0,0,0,0,0,3.91
2018-19,Summer1,SOCECOL,E8,50010,"WHITELEY, J.",21,7,1,0,0,0,0,0,3.68
2018-19,Summer1,SOCECOL,10,50020,"BASOLO, M.",37,30,5,0,2,1,1,0,3.34
2018-19,Summer1,SOCECOL,13,50040,"RODE, J.",26,12,4,1,0,0,0,0,3.47
2018-19,Summer1,SOC SCI,1A,70010,"MORGAN, P.",39,12,4,2,3,4,0,0,3.36
2018-19,Summer1,SOC SCI,3A,70020,"HULL, J.",18,29,10,2,26,8,5,0,2.12
2018-19,Summer1,SOC SCI,10B,70040,"SHIREY, P.",12,11,15,6,1,0,0,0,2.59
2018-19,Summer1,SOC SCI,89,70070,"TIWARI, A.",22,10,2,0,0,2,0,0,3.54
2018-19,Summer1,SOC SCI,120,70080,"VALDEZ, A.",30,0,0,0,1,0,0,0,3.77
2018-19,Summer1,SOC SCI,164D,70110,"VALDEZ, A.",34,15,1,1,1,5,0,0,3.46
2018-19,Summer1,SOC SCI,172AW,70120,"CASTELLANOS, J.",9,12,6,4,1,4,0,0,2.83
2018-19,Summer1,SOC SCI,172AW,70130,"MORGAN, P.",18,11,2,1,0,2,0,0,3.46
2018-19,Summer1,SOC SCI,172AW,70131,"TOMLINSON, C.",10,4,1,0,1,5,0,0,3.26
2018-19,Summer1,SOC SCI,183A,70140,"BRUNSTETTER, D.",6,3,1,0,2,1,1,0,2.84
2018-19,Summer1,SOC SCI,184GW,70160,"CHAVIRA, R.",2,14,2,0,0,25,2,0,3
2018-19,Summer1,SOC SCI,184GW,70170,"CHAVIRA, R.",2,16,10,0,0,12,1,0,2.8
2018-19,Summer1,SOC SCI,189,70215,"NEIGHBORS, T.; LUI, J.",0,0,0,0,0,18,0,0,0
2018-19,Summer1,SOC SCI,189,70216,"NEIGHBORS, T.; LUI, J.",0,0,0,0,0,17,0,0,0
2018-19,Summer1,SOC SCI,197,70240,"CASTELLANOS, J.",0,0,0,0,0,26,0,0,0
2018-19,Summer1,SOCIOL,1,69010,"PENNER, A.",63,8,3,0,1,2,0,0,3.7
2018-19,Summer1,SOCIOL,2,69030,"DOCARMO, T.",13,4,1,0,0,0,0,0,3.6
2018-19,Summer1,SOCIOL,10A,69050,"HUFFMAN, M.",9,6,8,1,1,2,1,0,2.89
2018-19,Summer1,SOCIOL,62,69070,"TURNEY, K.",26,22,5,2,3,3,0,0,3.09
2018-19,Summer1,SOCIOL,142,69110,"PONTELL, H.",5,9,4,2,0,0,0,0,2.79
2018-19,Summer1,SOCIOL,154,69120,"BUHER-KANE, J.",19,3,0,0,0,0,0,0,3.82
2018-19,Summer1,SOCIOL,156,69130,"PONTELL, H.",3,4,2,1,0,0,0,0,2.75
2018-19,Summer1,SOCIOL,173,69160,"STRINGS, S.",8,16,2,0,2,1,1,0,3.01
2018-19,Summer1,SOCIOL,180AW,69180,"SMITH, D.",3,5,7,1,0,0,0,0,2.64
2018-19,Summer1,SPANISH,S1AB,31310,"TOSCANO, J.",17,5,0,0,0,2,0,0,3.76
2018-19,Summer1,SPANISH,S1AB,31320,"CASTELLANOS, A.",10,8,1,0,0,2,0,0,3.51
2018-19,Summer1,SPANISH,S2AB,31360,"GARCIA, B.",12,5,2,0,0,4,0,0,3.45
2018-19,Summer1,STATS,7,37310,"ARMSTRONG, D.",30,22,8,1,3,0,2,0,3.13
2018-19,Summer1,STATS,8,37330,"GULESSERIAN, S.",53,3,0,1,0,0,0,0,3.9
2018-19,Summer1,STATS,67,37350,"ARMSTRONG, D.",23,21,12,0,4,0,0,0,2.9
2018-19,Summer1,WRITING,30,33010,"LATIOLAIS, P.",10,2,1,0,1,0,0,0,3.32
2018-19,Summer2,AC ENG,22B,20030,"ESLAMI, M.",0,0,0,0,0,20,4,0,0
2018-19,Summer2,AC ENG,22B,20040,"LEE, G.",0,0,0,0,0,25,0,0,0
2018-19,Summer2,AC ENG,22B,20050,"SAHRANAVARD, N.",0,0,0,0,0,24,0,0,0
2018-19,Summer2,AC ENG,22B,20060,"PHELPS, K.",0,0,0,0,0,24,0,0,0
2018-19,Summer2,AC ENG,22B,20070,"LENZ, K.",0,0,0,0,0,20,1,0,0
2018-19,Summer2,AC ENG,29,20110,"WOLFF, B.",0,0,0,0,0,20,0,0,0
2018-19,Summer2,AC ENG,29,20120,"RUGGIERO, G.",0,0,0,0,0,14,0,0,0
2018-19,Summer2,AC ENG,29,20130,"QURESHI, A.",0,0,0,0,0,17,1,0,0
2018-19,Summer2,AFAM,40B,20220,"BLISS, J.",14,7,0,0,1,2,0,0,3.43
2018-19,Summer2,ANTHRO,2A,60030,"EGAN, J.",16,10,9,1,7,3,1,0,2.63
2018-19,Summer2,ANTHRO,2A,60040,"DELUCA, A.",24,38,8,2,3,4,0,0,3.04
2018-19,Summer2,ANTHRO,2B,60050,"EGAN, J.",3,7,10,1,0,1,0,0,2.59
2018-19,Summer2,ANTHRO,41A,60110,"DOBSON, N.",18,14,8,1,4,7,0,0,2.87
2018-19,Summer2,ANTHRO,134A,60150,"MORALES, A.",10,1,1,0,0,1,0,0,3.73
2018-19,Summer2,ANTHRO,162A,60170,"SANCHEZ, D.",16,1,1,0,0,0,0,0,3.78
2018-19,Summer2,ART,12B,1020,"DONAHEY, K.",21,3,0,0,0,2,0,0,3.9
2018-19,Summer2,ART,20B,1040,"BORENSTEIN, R.",17,0,0,0,0,0,0,0,4
2018-19,Summer2,ART,65A,1070,"PFEIFFER, M.",17,2,2,0,1,1,0,0,3.46
2018-19,Summer2,ART,100,1120,"VEGA, J.",24,1,0,0,0,2,0,0,3.95
2018-19,Summer2,ART,100,1130,"VEGA, J.",26,0,0,0,0,0,0,0,3.95
2018-19,Summer2,ASIANAM,51,21510,"LEE, J.",16,8,2,0,0,1,0,0,3.44
2018-19,Summer2,ASIANAM,55,21540,"CHO, J.",28,15,0,1,1,4,1,0,3.44
2018-19,Summer2,BIO SCI,35,5010,"NICHOLAS, A.",34,3,3,0,0,0,0,0,3.75
2018-19,Summer2,BIO SCI,37,5030,"HOHSFIELD, L.; CADETE MARTINI, A.; FORNER, S.",15,9,2,1,1,0,0,0,3.28
2018-19,Summer2,BIO SCI,93,5080,"NICHOLAS, A.",22,34,23,2,2,1,0,0,2.86
2018-19,Summer2,BIO SCI,94,5100,"BURLEY, N.",22,32,27,0,2,0,0,0,2.85
2018-19,Summer2,BIO SCI,97,5120,"WARRIOR, R.",26,21,21,2,2,0,0,0,2.88
2018-19,Summer2,BIO SCI,99,5140,"SOARES DE LIMA, T.",21,58,77,15,1,1,0,0,2.49
2018-19,Summer2,BIO SCI,99,5145,"SOARES DE LIMA, T.",26,62,73,25,1,0,0,0,2.48
2018-19,Summer2,BIO SCI,99,5150,"MAHAVONGTRAKUL, M.",96,74,13,1,0,0,0,0,3.39
2018-19,Summer2,BIO SCI,100,5160,"MAUZY-MELITZ, D.; CARMONA, S.",12,103,59,6,4,36,4,0,2.6
2018-19,Summer2,BIO SCI,E106,5190,"MUELLER, L.",15,20,13,0,0,0,0,0,3.02
2018-19,Summer2,BIO SCI,E109,5205,"MCHENRY, M.",24,45,30,5,2,0,0,0,2.77
2018-19,Summer2,BIO SCI,D111L,5221,"CHAPMAN, D.",6,8,1,0,2,0,0,0,2.94
2018-19,Summer2,BIO SCI,D111L,5222,"CHAPMAN, D.",7,4,0,0,2,0,0,0,2.99
2018-19,Summer2,BIO SCI,E112L,5241,"NUYUJUKIAN, D.; HERAS, J.",14,8,0,0,1,0,0,0,3.44
2018-19,Summer2,BIO SCI,E112L,5242,"NUYUJUKIAN, D.; HERAS, J.",14,4,0,0,0,0,0,0,3.71
2018-19,Summer2,BIO SCI,N113L,5225,"GANDHI, S.",19,3,0,0,0,0,0,0,3.78
2018-19,Summer2,BIO SCI,M118L,5280,"MORRISSETTE, N.",6,9,3,1,0,0,0,0,3.13
2018-19,Summer2,BIO SCI,M118L,5285,"MORRISSETTE, N.",6,11,1,0,0,0,0,0,3.26
2018-19,Summer2,BIO SCI,M118L,5290,"OVERSTREET, C.",5,4,6,2,0,0,0,0,2.55
2018-19,Summer2,BIO SCI,M118L,5295,"OVERSTREET, C.",8,3,2,1,0,0,0,0,3.26
2018-19,Summer2,BIO SCI,M122,5305,"SOSNA, J.",12,18,14,4,1,0,0,0,2.74
2018-19,Summer2,BIO SCI,D124,5310,"LIN, S.",30,10,3,0,0,1,0,0,3.61
2018-19,Summer2,BIO SCI,E179L,5362,"BOWLER, P.",29,26,11,2,1,0,0,0,3.19
2018-19,Summer2,BIO SCI,E179L,5363,"BOWLER, P.",20,23,14,3,2,0,0,0,2.93
2018-19,Summer2,BIO SCI,E183,5364,"HICKS, J.",18,4,4,1,2,0,0,0,3.26
2018-19,Summer2,BIO SCI,194S,5410,"METHERATE, R.; STRIFLER, C.",0,0,0,0,0,98,6,0,0
2018-19,Summer2,BME,50B,14040,"MIRBOLOOKI, M.",6,2,9,2,2,0,0,0,2.32
2018-19,Summer2,CHEM,1P,40025,"POTMA, E.",5,4,3,0,3,0,0,0,2.51
2018-19,Summer2,CHEM,1B,40030,"ARASASINGHAM, R.",8,14,32,7,11,0,0,0,2.01
2018-19,Summer2,CHEM,1C,40060,"MCINTIRE, T.",32,56,50,14,14,0,0,0,2.45
2018-19,Summer2,CHEM,1LD,40131,"EDWARDS, K.",5,5,9,0,1,0,0,0,2.65
2018-19,Summer2,CHEM,1LD,40132,"EDWARDS, K.",4,12,4,0,1,0,0,0,2.81
2018-19,Summer2,CHEM,1LD,40134,"EDWARDS, K.",3,12,6,0,0,0,0,0,2.86
2018-19,Summer2,CHEM,1LD,40135,"EDWARDS, K.",5,5,7,0,0,0,0,0,2.87
2018-19,Summer2,CHEM,1LD,40137,"EDWARDS, K.",4,14,4,0,0,0,0,0,2.96
2018-19,Summer2,CHEM,1LD,40138,"EDWARDS, K.",5,12,5,0,1,0,0,0,2.84
2018-19,Summer2,CHEM,1LD,40140,"EDWARDS, K.",4,8,5,2,1,0,0,0,2.66
2018-19,Summer2,CHEM,1LD,40141,"EDWARDS, K.",6,13,3,0,0,0,0,0,3.18
2018-19,Summer2,CHEM,1LD,40142,"EDWARDS, K.",5,7,8,0,1,0,0,0,2.69
2018-19,Summer2,CHEM,1LD,40143,"EDWARDS, K.",3,14,4,1,0,0,0,0,2.93
2018-19,Summer2,CHEM,1LE,40151,"EDWARDS, K.",5,10,4,2,1,0,0,0,2.71
2018-19,Summer2,CHEM,1LE,40153,"EDWARDS, K.",5,8,4,1,0,0,0,0,2.91
2018-19,Summer2,CHEM,1LE,40154,"EDWARDS, K.",2,9,2,0,1,0,0,0,2.83
2018-19,Summer2,CHEM,5,40160,"FREITES, J.",15,19,10,0,0,0,1,0,3.06
2018-19,Summer2,CHEM,51B,40193,"REILLY, A.",34,54,38,21,9,0,0,0,2.48
2018-19,Summer2,CHEM,51LB,40221,"KING, S.",8,8,0,1,0,0,0,0,3.32
2018-19,Summer2,CHEM,51LB,40223,"KING, S.",8,6,3,1,1,0,0,0,3
2018-19,Summer2,CHEM,51LB,40224,"KING, S.",8,10,1,0,1,0,0,0,3.17
2018-19,Summer2,CHEM,51LB,40225,"KING, S.",6,9,0,0,0,0,0,0,3.38
2018-19,Summer2,CHEM,51LB,40226,"KING, S.",7,9,3,0,0,0,0,0,3.24
2018-19,Summer2,CHEM,51C,40230,"HOWITZ, W.",39,31,28,15,20,0,0,0,2.39
2018-19,Summer2,CHEM,51LC,40241,"KING, S.",6,8,3,0,0,0,0,0,3.19
2018-19,Summer2,CHEM,51LC,40242,"KING, S.",5,6,0,0,1,0,0,0,3.14
2018-19,Summer2,CHEM,51LC,40243,"KING, S.",6,5,2,0,1,0,0,0,3.14
2018-19,Summer2,CHEM,51LC,40244,"KING, S.",5,8,0,0,1,0,0,0,3.14
2018-19,Summer2,CHEM,51LC,40245,"KING, S.",6,5,2,0,0,0,0,0,3.4
2018-19,Summer2,CHEM,51LC,40246,"KING, S.",8,8,1,0,0,0,0,0,3.39
2018-19,Summer2,ENGRCEE,11,17008,"ESMAILI, O.",2,6,11,5,0,0,0,0,2.16
2018-19,Summer2,CLASSIC,45A,22240,"KARANIKA, A.",14,1,0,0,1,0,0,0,3.69
2018-19,Summer2,CLASSIC,45B,22250,"GIANNOPOULOU, Z.",13,3,2,1,0,0,0,0,3.46
2018-19,Summer2,PSYCH,7A,68020,"TSUKERMAN, D.",12,10,3,1,3,1,1,0,2.9
2018-19,Summer2,PSYCH,7A,68040,"LOFGREN, C.",14,17,11,3,1,6,3,0,2.84
2018-19,Summer2,PSYCH,9A,68060,"D'ZMURA, T.",17,6,3,0,0,0,0,0,3.44
2018-19,Summer2,PSYCH,9B,68080,"MEDNICOFF, S.",12,14,3,0,0,0,0,0,3.26
2018-19,Summer2,PSYCH,9C,68100,"HUNTER, J.",12,8,1,1,0,0,0,0,3.44
2018-19,Summer2,PSYCH,46A,68110,"LOFGREN, C.",16,11,2,2,2,2,1,0,3.13
2018-19,Summer2,PSYCH,120A,68140,"LEWIS, J.",20,15,7,5,3,0,1,0,2.85
2018-19,Summer2,PSYCH,160A,68170,"GROSSMAN, E.",30,14,7,0,0,0,0,0,3.43
2018-19,Summer2,PSYCH,178N,68190,"SCHUSTER, T.",7,3,2,0,1,1,0,0,3.11
2018-19,Summer2,COMPSCI,143A,34130,"BIC, L.",10,11,12,5,0,0,0,0,2.67
2018-19,Summer2,COMPSCI,152,34150,"SCHERSON, I.",11,10,4,3,0,0,0,0,3.09
2018-19,Summer2,CSE,31L,16015,"DANG, Q.",15,4,2,0,0,0,0,0,3.58
2018-19,Summer2,CSE,50,16030,"ABDEL LATIF, M.",2,6,3,0,0,0,0,0,2.75
2018-19,Summer2,CRM/LAW,C7,52020,"MAGIDSON, M.",17,16,2,0,0,0,0,0,3.39
2018-19,Summer2,CRM/LAW,C10,52030,"HANINK, P.",17,15,7,2,1,0,0,0,3.05
2018-19,Summer2,CRM/LAW,C115,52070,"TURNER, S.",9,22,10,1,4,0,0,0,2.57
2018-19,Summer2,CRM/LAW,C139,52090,"SIMPSON, R.",6,12,4,1,1,0,0,0,2.96
2018-19,Summer2,CRM/LAW,C156,52110,"VIGIL, J.; MATSUDA, K.",10,20,6,0,1,1,0,0,3.04
2018-19,Summer2,CRM/LAW,C176,52120,"VIGIL, J.; FEINSTEIN, R.",14,13,3,1,3,0,0,0,3.05
2018-19,Summer2,DANCE,3,2010,"SHARP, K.",11,8,0,0,0,3,0,0,3.5
2018-19,Summer2,DANCE,185W,2030,"TERRICCIANO, A.",14,3,0,0,0,0,0,0,3.77
2018-19,Summer2,UNI STU,83,87010,"WARD, K.",80,1,0,0,0,4,0,0,3.98
2018-19,Summer2,UNI STU,83,87030,"TIWARI, A.",50,7,0,0,1,2,0,0,3.83
2018-19,Summer2,UNI STU,84,87050,"WARD, K.",85,0,0,0,1,1,0,0,3.94
2018-19,Summer2,UNI STU,84,87060,"TIWARI, A.",89,5,6,4,2,6,0,0,3.65
2018-19,Summer2,DRAMA,50E,3020,"HILL, D.",14,0,0,0,0,0,0,0,3.98
2018-19,Summer2,DRAMA,135,3040,"HILL, D.",22,0,0,0,0,0,0,0,3.97
2018-19,Summer2,EARTHSS,3,42020,"LARKIN-SWARTOU, A.",11,15,7,6,3,2,1,0,2.49
2018-19,Summer2,EARTHSS,15,42030,"WOOD, M.",18,8,4,1,2,8,1,0,3.13
2018-19,Summer2,EARTHSS,182,42040,"MAHARRAMLI, B.",10,2,1,0,1,0,0,0,3.34
2018-19,Summer2,E ASIAN,40,23010,"SEONG, E.",6,6,1,0,0,2,0,0,3.34
2018-19,Summer2,ECON,13,62030,"SARRAF, G.",32,24,2,0,0,1,0,0,3.48
2018-19,Summer2,ECON,15A,62050,"BENNETT, N.",27,13,7,0,1,0,0,0,3.35
2018-19,Summer2,ECON,15B,62070,"LUTTMANN, A.",22,26,16,8,0,0,0,0,2.87
2018-19,Summer2,ECON,20A,62100,"FERNANDES FRANCO,",34,12,4,2,3,1,0,0,3.31
2018-19,Summer2,ECON,20A,62110,"BRANCH, W.",56,44,35,8,6,2,1,0,2.93
2018-19,Summer2,ECON,20B,62130,"BRANCH, W.",68,45,24,17,12,1,0,0,2.85
2018-19,Summer2,ECON,25,62150,"MARI, R.",17,5,6,3,3,0,0,0,2.88
2018-19,Summer2,ECON,100A,62170,"AGGARWAL, N.",10,22,11,3,0,0,0,0,2.82
2018-19,Summer2,ECON,100B,62180,"AGGARWAL, N.",25,25,16,12,2,0,0,0,2.68
2018-19,Summer2,ECON,100C,62200,"RICHARDSON, G.",16,31,10,1,3,0,0,0,2.85
2018-19,Summer2,ECON,122A,62220,"JELIAZKOV, I.",29,23,17,4,4,0,0,0,2.86
2018-19,Summer2,ECON,122B,62240,"JELIAZKOV, I.",10,11,12,8,2,0,0,0,2.45
2018-19,Summer2,ECON,137W,62280,"MILANI, F.",21,4,5,0,1,2,1,0,3.36
2018-19,Summer2,ECON,140,62290,"FERNANDES FRAN, S.",28,19,2,0,2,0,1,0,3.34
2018-19,Summer2,ECON,161A,62300,"RICHARDSON, G.",14,19,9,1,0,0,0,0,3
2018-19,Summer2,EDUC,40,12025,"HANSEN, J.",32,24,8,1,2,1,2,0,3.19
2018-19,Summer2,EDUC,50,12030,"ZINGER, D.",61,11,2,0,1,4,1,0,3.71
2018-19,Summer2,EDUC,106,12040,"COLLINS, P.",16,11,6,0,1,0,0,0,3.14
2018-19,Summer2,EDUC,131,12060,"CHANDRASEKHAR, V.",46,6,3,0,2,3,0,0,3.6
2018-19,Summer2,EECS,1,18010,"CHOU, P.",25,0,0,0,1,1,1,0,3.84
2018-19,Summer2,EECS,20,18015,"KAVIANPOUR, A.",11,5,3,0,0,0,0,0,3.45
2018-19,Summer2,EECS,31L,18060,"DANG, Q.",13,2,4,0,0,0,0,0,3.47
2018-19,Summer2,EECS,50,18070,"ABDEL LATIF, M.",7,17,9,1,0,1,0,0,2.83
2018-19,Summer2,EECS,70B,18100,"LEE, H.",9,13,12,1,7,0,0,0,2.41
2018-19,Summer2,EECS,70LB,18105,"LEE, H.",11,10,3,0,0,0,0,0,3.26
2018-19,Summer2,EECS,70LB,18106,"LEE, H.",7,2,2,0,0,0,0,0,3.46
2018-19,Summer2,EECS,170C,18160,"CHAUDHRY, M.",6,11,6,1,0,0,0,0,2.88
2018-19,Summer2,EECS,170LC,18165,"CHAUDHRY, M.",19,3,1,0,0,0,0,0,3.68
2018-19,Summer2,ENGR,98,13050,"DUNN-RANKIN, D.; ARASASINGHAM, R.",41,0,0,0,0,0,0,0,4
2018-19,Summer2,ENGR,190W,13094,"STUPAR, J.",14,7,0,0,0,0,0,0,3.68
2018-19,Summer2,ENGR,190W,13096,"STUPAR, J.",14,3,0,0,1,0,0,0,3.49
2018-19,Summer2,ENGR,190W,13098,"FORESTA, J.",15,7,1,0,0,0,0,0,3.6
2018-19,Summer2,ENGLISH,10,23340,"BERGHOF, A.",10,3,0,0,0,0,0,0,3.84
2018-19,Summer2,ENGLISH,102C,23360,"BARTLETT, J.",10,21,0,0,2,0,0,0,3.08
2018-19,Summer2,EURO ST,S11,24040,"EVERS, K.",55,12,7,0,3,6,2,0,3.45
2018-19,Summer2,FLM&MDA,85B,24120,"KRUGER-ROBBINS, B.",17,13,4,1,1,0,0,0,3.18
2018-19,Summer2,FLM&MDA,101B,24150,"FREIBERT, F.",11,8,2,3,1,1,0,0,2.96
2018-19,Summer2,FLM&MDA,139W,24160,"KRAPP, P.",8,4,7,0,0,1,0,0,2.91
2018-19,Summer2,FRENCH,S1BC,24820,"KLEIN, L.",7,10,3,0,0,3,0,0,3.11
2018-19,Summer2,FRENCH,S2BC,24840,"MIJALSKI, M.",10,7,2,0,0,0,0,0,3.39
2018-19,Summer2,GEN&SEX,50A,25040,"ANDRES, E.",20,11,0,0,1,3,0,0,3.51
2018-19,Summer2,GEN&SEX,50B,25050,"PRUETT, J.",24,7,0,1,2,4,0,0,3.41
2018-19,Summer2,HISTORY,12,26510,"ACUNA ROJAS, P.",13,6,4,0,0,1,0,0,3.3
2018-19,Summer2,HISTORY,15F,26520,GORDON BETTENCOURT,16,5,1,0,0,4,0,0,3.61
